男女,地域識別コード,都道府県,地域名,総数,外国人,韓国|朝鮮,中国,フィリピン,タイ,インドネシア,ベトナム,インド,ネパール,イギリス,アメリカ,ブラジル,ペルー,その他,日本人,不詳
0_総数,2,46_鹿児島県,46214_垂水市,13819,264,3,48,43,1,0,167,0,0,0,0,0,0,2,13552,3
0_総数,2,46_鹿児島県,46215_薩摩川内市,92403,472,22,98,120,7,9,168,1,12,3,11,3,0,18,91176,755
0_総数,2,46_鹿児島県,46216_日置市,47153,315,10,29,17,1,44,162,0,2,8,3,2,0,37,46801,37
0_総数,2,46_鹿児島県,46217_曽於市,33310,362,4,41,46,1,8,232,0,0,0,5,1,0,24,32919,29
0_総数,2,46_鹿児島県,46218_霧島市,123135,655,50,196,79,6,22,147,3,33,4,15,0,0,100,120880,1600
0_総数,2,46_鹿児島県,46219_いちき串木野市,27490,206,5,36,37,2,3,96,0,14,1,2,0,0,10,27268,16
0_総数,2,46_鹿児島県,46220_南さつま市,32887,217,3,15,11,2,93,74,0,5,2,4,1,0,7,32645,25
0_総数,2,46_鹿児島県,46221_志布志市,29329,328,4,18,68,5,9,167,0,0,1,4,3,1,48,28832,169
0_総数,2,46_鹿児島県,46222_奄美市,41390,102,13,18,10,1,1,10,0,10,4,10,1,0,24,41234,54
0_総数,2,46_鹿児島県,46223_南九州市,33080,369,6,28,111,1,12,193,0,0,0,5,4,0,9,32705,6
0_総数,2,46_鹿児島県,46224_伊佐市,24453,120,7,9,20,0,7,63,0,0,0,2,3,0,9,24304,29
0_総数,2,46_鹿児島県,46225_姶良市,76348,351,13,61,35,2,5,175,5,2,3,12,2,0,36,75733,264
0_総数,3,46_鹿児島県,46303_三島村,405,3,0,0,1,0,0,0,0,0,0,1,0,0,1,402,0
0_総数,3,46_鹿児島県,46304_十島村,740,9,0,1,0,0,0,0,0,0,0,7,0,0,1,731,0
0_総数,3,46_鹿児島県,46392_さつま町,20243,403,1,30,25,0,0,322,0,0,0,2,21,0,2,19827,13
0_総数,3,46_鹿児島県,46404_長島町,9705,78,0,7,7,1,0,54,0,0,0,3,0,0,6,9627,0
0_総数,3,46_鹿児島県,46452_湧水町,9119,88,4,14,18,0,0,45,0,0,0,0,0,0,7,9031,0
0_総数,3,46_鹿児島県,46468_大崎町,12385,303,1,11,75,0,4,208,0,0,0,2,1,0,1,12082,0
0_総数,3,46_鹿児島県,46482_東串良町,6237,126,0,26,20,2,2,68,0,0,0,1,0,0,7,6110,1
0_総数,3,46_鹿児島県,46490_錦江町,6944,69,2,1,25,0,1,26,0,0,0,0,0,0,14,6875,0
0_総数,3,46_鹿児島県,46491_南大隅町,6481,23,2,4,9,0,0,5,0,0,0,1,0,0,2,6458,0
0_総数,3,46_鹿児島県,46492_肝付町,14227,68,1,2,20,2,19,17,0,2,1,3,0,0,1,14159,0
0_総数,3,46_鹿児島県,46501_中種子町,7539,19,2,2,3,0,1,5,0,0,0,3,0,0,3,7519,1
0_総数,3,46_鹿児島県,46502_南種子町,5445,13,3,0,3,0,0,1,0,0,0,2,0,0,4,5432,0
0_総数,3,46_鹿児島県,46505_屋久島町,11858,101,10,20,31,0,6,12,0,1,2,7,2,0,10,11754,3
0_総数,3,46_鹿児島県,46523_大和村,1364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1363,0
0_総数,3,46_鹿児島県,46524_宇検村,1621,4,0,0,0,0,0,0,0,0,0,1,0,0,3,1617,0
0_総数,3,46_鹿児島県,46525_瀬戸内町,8546,14,2,0,0,0,0,0,0,0,0,3,0,1,8,8510,22
0_総数,3,46_鹿児島県,46527_龍郷町,5817,17,3,1,3,0,1,0,0,2,1,3,0,0,3,5798,2
0_総数,3,46_鹿児島県,46529_喜界町,6629,38,2,4,31,0,0,0,0,0,0,0,0,0,1,6590,1
0_総数,3,46_鹿児島県,46530_徳之島町,10147,41,1,3,31,0,0,0,0,0,0,0,0,0,6,10105,1
0_総数,3,46_鹿児島県,46531_天城町,5517,30,1,2,25,0,0,1,0,0,0,0,0,0,1,5487,0
0_総数,3,46_鹿児島県,46532_伊仙町,6139,24,2,0,16,0,0,4,0,0,0,1,0,0,1,6115,0
0_総数,3,46_鹿児島県,46533_和泊町,6246,108,2,13,21,0,1,69,0,0,0,1,0,0,1,6138,0
0_総数,3,46_鹿児島県,46534_知名町,5750,53,3,3,39,0,0,7,0,0,1,0,0,0,0,5683,14
0_総数,3,46_鹿児島県,46535_与論町,5115,12,3,0,3,0,0,0,0,0,2,3,0,0,1,5103,0
0_総数,a,47_沖縄県,47000_沖縄県,1467480,18157,1181,3007,1900,162,705,2481,232,1994,166,2886,454,221,2768,1424749,24574
0_総数,2,47_沖縄県,47201_那覇市,317625,4575,396,1152,235,20,131,590,20,1303,20,206,45,35,422,304596,8454
0_総数,2,47_沖縄県,47205_宜野湾市,100125,1572,96,317,351,8,31,173,5,43,14,289,93,4,148,94625,3928
0_総数,2,47_沖縄県,47207_石垣市,47637,473,41,71,36,10,19,85,2,8,1,25,31,2,142,46604,560
0_総数,2,47_沖縄県,47208_浦添市,115690,1135,66,139,75,7,23,135,2,408,8,134,10,8,120,113147,1408
0_総数,2,47_沖縄県,47209_名護市,63554,529,38,116,51,18,7,69,0,32,3,57,11,4,123,61504,1521
0_総数,2,47_沖縄県,47210_糸満市,61007,803,33,197,49,7,166,149,2,9,7,31,13,1,139,59864,340
0_総数,2,47_沖縄県,47211_沖縄市,142752,1993,94,194,310,13,36,246,60,10,14,680,60,58,218,136475,4284
0_総数,2,47_沖縄県,47212_豊見城市,64612,367,35,124,23,2,21,69,0,5,5,37,4,3,39,63684,561
0_総数,2,47_沖縄県,47213_うるま市,125303,1357,44,84,138,6,21,222,20,54,5,329,20,41,373,123914,32
0_総数,2,47_沖縄県,47214_宮古島市,52931,464,36,50,77,7,18,140,0,13,3,19,4,3,94,51750,717
0_総数,2,47_沖縄県,47215_南城市,44043,257,20,24,47,16,20,44,0,5,5,24,6,3,43,43646,140
0_総数,3,47_沖縄県,47301_国頭村,4517,32,4,4,4,0,0,12,0,0,0,3,0,1,4,4485,0
0_総数,3,47_沖縄県,47302_大宜味村,3092,23,1,0,0,1,0,13,0,0,0,3,1,0,4,3068,1
0_総数,3,47_沖縄県,47303_東村,1598,11,0,1,1,0,0,7,0,0,0,2,0,0,0,1587,0
0_総数,3,47_沖縄県,47306_今帰仁村,8894,44,2,18,3,0,0,2,0,0,2,5,0,0,12,8848,2
0_総数,3,47_沖縄県,47308_本部町,12530,133,13,9,8,4,5,44,0,14,2,13,1,0,20,12348,49
0_総数,3,47_沖縄県,47311_恩納村,10869,743,49,110,23,3,12,23,43,43,28,89,12,7,301,10121,5
0_総数,3,47_沖縄県,47313_宜野座村,5833,43,4,2,12,0,0,8,0,0,0,11,0,0,6,5789,1
0_総数,3,47_沖縄県,47314_金武町,10806,100,1,6,24,0,0,15,5,0,1,32,3,1,12,10701,5
0_総数,3,47_沖縄県,47315_伊江村,4118,26,2,8,5,1,0,0,0,0,0,4,0,0,6,4092,0
0_総数,3,47_沖縄県,47324_読谷村,41206,736,63,64,49,3,18,32,9,4,27,286,26,4,151,40338,132
0_総数,3,47_沖縄県,47325_嘉手納町,13521,97,1,6,35,1,0,11,0,2,0,31,3,2,5,13354,70
0_総数,3,47_沖縄県,47326_北谷町,28201,787,44,90,158,14,4,14,18,17,10,257,64,9,88,26731,683
0_総数,3,47_沖縄県,47327_北中城村,17969,383,5,15,69,7,1,11,42,2,2,160,8,11,50,17453,133
0_総数,3,47_沖縄県,47328_中城村,22157,329,13,45,12,3,10,96,0,8,1,51,3,5,82,21274,554
0_総数,3,47_沖縄県,47329_西原町,34984,507,25,56,16,4,96,136,4,6,4,27,15,11,107,34058,419
0_総数,3,47_沖縄県,47348_与那原町,19695,109,20,29,14,3,0,6,0,1,1,15,3,5,12,19282,304
0_総数,3,47_沖縄県,47350_南風原町,40440,221,8,35,18,2,26,83,0,4,0,30,3,2,10,39978,241
0_総数,3,47_沖縄県,47353_渡嘉敷村,718,6,2,1,0,0,0,0,0,0,1,1,1,0,0,712,0
0_総数,3,47_沖縄県,47354_座間味村,892,15,5,0,0,0,0,0,0,0,1,5,0,0,4,877,0
0_総数,3,47_沖縄県,47355_粟国村,683,2,0,1,1,0,0,0,0,0,0,0,0,0,0,681,0
0_総数,3,47_沖縄県,47356_渡名喜村,346,2,1,0,0,0,0,0,0,0,0,1,0,0,0,344,0
0_総数,3,47_沖縄県,47357_南大東村,1285,31,0,3,15,0,1,11,0,0,0,0,0,0,1,1254,0
0_総数,3,47_沖縄県,47358_北大東村,590,5,0,0,2,0,0,2,0,0,0,1,0,0,0,585,0
0_総数,3,47_沖縄県,47359_伊平屋村,1126,8,0,1,6,0,0,0,0,0,0,1,0,0,0,1118,0
0_総数,3,47_沖縄県,47360_伊是名村,1322,23,1,0,7,1,13,0,0,0,0,1,0,0,0,1299,0
0_総数,3,47_沖縄県,47361_久米島町,7192,35,2,4,4,0,5,2,0,0,0,6,2,1,9,7152,5
0_総数,3,47_沖縄県,47362_八重瀬町,30941,129,10,20,12,0,19,23,0,0,1,19,10,0,15,30805,7
0_総数,3,47_沖縄県,47375_多良間村,1058,11,0,0,8,0,0,3,0,0,0,0,0,0,0,1047,0
0_総数,3,47_沖縄県,47381_竹富町,3942,26,4,10,1,0,2,0,0,0,0,1,2,0,6,3898,18
0_総数,3,47_沖縄県,47382_与那国町,1676,15,2,1,1,1,0,5,0,3,0,0,0,0,2,1661,0
1_男,a,00_全国,00000_全国,61349581,1163806,172515,290994,67887,11424,32405,174095,18366,38461,10422,32829,96506,21392,196510,59075539,1110236
1_男,a,01_北海道,01000_北海道,2465088,15395,2095,3574,649,121,402,3306,544,392,290,736,82,35,3169,2429697,19996
1_男,1,01_北海道,01100_札幌市,918682,6380,1220,1980,146,63,95,763,94,134,135,367,34,6,1343,897727,14575
1_男,0,01_北海道,01101_札幌市中央区,112853,1256,268,369,23,9,10,93,26,28,44,126,2,1,257,107118,4479
1_男,0,01_北海道,01102_札幌市北区,136596,1408,172,587,29,23,40,118,41,33,27,50,13,1,274,133472,1716
1_男,0,01_北海道,01103_札幌市東区,126023,903,126,256,32,8,12,150,10,15,11,28,5,1,249,121398,3722
1_男,0,01_北海道,01104_札幌市白石区,100062,571,128,118,18,1,8,148,2,7,8,20,2,1,110,99306,185
1_男,0,01_北海道,01105_札幌市豊平区,104154,712,211,192,14,7,5,53,6,8,15,44,2,0,155,102376,1066
1_男,0,01_北海道,01106_札幌市南区,62347,276,39,95,0,0,2,16,2,10,14,31,1,2,64,61244,827
1_男,0,01_北海道,01107_札幌市西区,100027,459,102,98,18,8,9,58,5,12,9,28,6,0,106,98028,1540
1_男,0,01_北海道,01108_札幌市厚別区,56755,286,42,122,10,3,1,28,1,9,2,14,0,0,54,56468,1
1_男,0,01_北海道,01109_札幌市手稲区,66913,221,25,59,1,2,5,56,1,6,2,14,1,0,49,65931,761
1_男,0,01_北海道,01110_札幌市清田区,52952,288,107,84,1,2,3,43,0,6,3,12,2,0,25,52386,278
1_男,2,01_北海道,01202_函館市,113965,389,59,67,28,5,15,79,2,21,11,16,3,4,79,112718,858
1_男,2,01_北海道,01203_小樽市,50136,238,37,38,5,7,1,25,0,7,4,18,1,0,95,49441,457
1_男,2,01_北海道,01204_旭川市,152108,608,102,66,31,0,15,244,2,39,11,21,4,1,72,150318,1182
1_男,2,01_北海道,01205_室蘭市,40390,226,28,100,0,4,3,36,7,5,1,7,1,0,34,39960,204
1_男,2,01_北海道,01206_釧路市,77506,223,36,26,12,0,4,91,0,6,5,11,2,1,29,76789,494
1_男,2,01_北海道,01207_帯広市,79623,384,46,32,12,0,7,137,7,9,2,16,3,0,113,79211,28
1_男,2,01_北海道,01208_北見市,54729,193,27,38,3,0,2,69,3,0,0,3,1,0,47,54346,190
1_男,2,01_北海道,01209_夕張市,3381,8,1,3,0,0,1,0,2,0,0,0,1,0,0,3373,0
1_男,2,01_北海道,01210_岩見沢市,37105,108,9,15,4,0,5,33,2,6,1,12,0,0,21,36970,27
1_男,2,01_北海道,01211_網走市,18060,93,18,44,2,0,3,1,0,3,0,8,1,0,13,17962,5
1_男,2,01_北海道,01212_留萌市,9649,25,4,2,0,0,0,9,0,2,0,0,0,0,8,9610,14
1_男,2,01_北海道,01213_苫小牧市,83522,451,61,66,17,0,4,173,22,10,3,7,0,12,76,82739,332
1_男,2,01_北海道,01214_稚内市,16651,125,11,51,1,0,0,21,0,30,0,3,0,0,8,16509,17
1_男,2,01_北海道,01215_美唄市,9565,25,9,5,0,0,0,3,0,2,0,2,0,0,4,9527,13
1_男,2,01_北海道,01216_芦別市,5762,4,1,1,0,0,0,2,0,0,0,0,0,0,0,5758,0
1_男,2,01_北海道,01217_江別市,57523,321,35,94,4,1,7,58,2,4,2,15,4,0,95,56702,500
1_男,2,01_北海道,01218_赤平市,4388,33,3,9,0,0,0,19,0,0,0,1,0,0,1,4355,0
1_男,2,01_北海道,01219_紋別市,9901,90,0,4,0,0,0,56,0,0,0,0,0,0,30,9803,8
1_男,2,01_北海道,01220_士別市,8416,59,6,17,0,0,0,30,0,1,0,4,0,0,1,8349,8
1_男,2,01_北海道,01221_名寄市,13322,26,4,3,0,0,0,11,0,1,1,2,0,0,4,13167,129
1_男,2,01_北海道,01222_三笠市,3631,10,0,0,0,1,0,5,0,0,0,0,0,0,4,3621,0
1_男,2,01_北海道,01223_根室市,11762,45,3,0,3,0,0,26,0,0,1,0,0,0,12,11666,51
1_男,2,01_北海道,01224_千歳市,49790,330,74,86,19,3,5,46,13,3,4,21,3,0,53,49450,10
1_男,2,01_北海道,01225_滝川市,18832,56,9,3,2,0,0,25,0,2,0,4,0,0,11,18548,228
1_男,2,01_北海道,01226_砂川市,7607,15,3,0,1,0,0,9,0,0,0,1,0,0,1,7588,4
1_男,2,01_北海道,01227_歌志内市,1399,6,1,0,2,0,0,2,0,0,0,1,0,0,0,1393,0
1_男,2,01_北海道,01228_深川市,9362,51,3,32,1,0,1,8,0,3,0,1,0,0,2,9311,0
1_男,2,01_北海道,01229_富良野市,9947,74,5,25,1,1,0,5,0,9,2,4,0,0,22,9818,55
1_男,2,01_北海道,01230_登別市,22146,82,22,17,2,0,1,12,0,4,0,5,0,0,19,22023,41
1_男,2,01_北海道,01231_恵庭市,34088,220,17,34,45,0,2,53,0,10,0,2,1,0,56,33832,36
1_男,2,01_北海道,01233_伊達市,15176,32,2,7,0,0,0,12,0,1,2,3,0,0,5,15144,0
1_男,2,01_北海道,01234_北広島市,27763,199,12,47,4,0,4,61,4,4,1,5,2,0,55,27517,47
1_男,2,01_北海道,01235_石狩市,27324,178,16,9,4,2,9,89,2,0,1,2,1,1,42,27146,0
1_男,2,01_北海道,01236_北斗市,20542,37,7,11,0,0,1,10,0,0,0,4,0,0,4,20505,0
1_男,3,01_北海道,01303_当別町,7703,60,11,12,1,0,0,10,0,2,0,1,0,0,23,7612,31
1_男,3,01_北海道,01304_新篠津村,1484,7,0,2,0,0,0,4,0,0,0,0,0,0,1,1477,0
1_男,3,01_北海道,01331_松前町,2805,5,0,0,0,0,0,0,0,0,0,4,0,0,1,2800,0
1_男,3,01_北海道,01332_福島町,1755,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1753,0
1_男,3,01_北海道,01333_知内町,2060,8,0,0,0,0,0,6,0,0,0,1,0,0,1,2052,0
1_男,3,01_北海道,01334_木古内町,1750,4,2,0,0,0,0,1,0,0,0,1,0,0,0,1745,1
1_男,3,01_北海道,01337_七飯町,12679,18,6,8,0,0,0,0,0,0,0,2,0,0,2,12661,0
1_男,3,01_北海道,01343_鹿部町,1779,23,0,4,0,0,3,4,0,0,0,1,0,0,11,1756,0
1_男,3,01_北海道,01345_森町,6658,52,0,7,0,0,1,40,0,0,0,2,0,0,2,6590,16
1_男,3,01_北海道,01346_八雲町,7894,105,1,13,0,0,35,29,0,5,0,0,2,0,20,7746,43
1_男,3,01_北海道,01347_長万部町,2448,54,0,16,0,0,18,18,0,0,0,1,0,0,1,2394,0
1_男,3,01_北海道,01361_江差町,3569,11,1,1,0,0,4,2,0,0,1,1,0,0,1,3555,3
1_男,3,01_北海道,01362_上ノ国町,1965,20,2,4,0,0,0,13,0,0,0,1,0,0,0,1944,1
1_男,3,01_北海道,01363_厚沢部町,1717,6,3,0,0,0,0,0,0,1,0,0,0,0,2,1711,0
1_男,3,01_北海道,01364_乙部町,1538,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1537,0
1_男,3,01_北海道,01367_奥尻町,1280,4,0,0,0,0,0,3,0,0,0,1,0,0,0,1276,0
1_男,3,01_北海道,01370_今金町,2446,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2444,0
1_男,3,01_北海道,01371_せたな町,3466,4,0,2,0,0,2,0,0,0,0,0,0,0,0,3462,0
1_男,3,01_北海道,01391_島牧村,687,1,0,0,0,0,1,0,0,0,0,0,0,0,0,686,0
1_男,3,01_北海道,01392_寿都町,1397,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1394,0
1_男,3,01_北海道,01393_黒松内町,1353,5,0,1,0,0,0,0,0,0,0,0,0,0,4,1348,0
1_男,3,01_北海道,01394_蘭越町,2197,22,0,1,0,0,0,7,0,1,1,3,0,0,9,2175,0
1_男,3,01_北海道,01395_ニセコ町,2624,166,3,12,3,0,10,3,0,5,18,15,1,0,96,2445,13
1_男,3,01_北海道,01396_真狩村,1035,29,0,2,0,0,10,7,0,0,5,3,0,0,2,1006,0
1_男,3,01_北海道,01397_留寿都村,971,48,2,10,0,1,7,4,3,5,1,0,1,0,14,923,0
1_男,3,01_北海道,01398_喜茂別町,1112,19,0,8,0,0,1,0,0,0,0,2,0,0,8,1093,0
1_男,3,01_北海道,01399_京極町,1420,9,2,1,0,0,2,0,0,0,0,2,0,0,2,1410,1
1_男,3,01_北海道,01400_倶知安町,7787,358,10,45,16,2,7,8,7,8,50,13,3,1,188,7301,128
1_男,3,01_北海道,01401_共和町,3047,3,1,0,0,0,0,0,0,1,0,0,0,0,1,3044,0
1_男,3,01_北海道,01402_岩内町,5500,21,2,0,0,0,0,6,0,0,0,2,0,0,11,5477,2
1_男,3,01_北海道,01403_泊村,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0
1_男,3,01_北海道,01404_神恵内村,400,1,0,0,0,0,0,0,0,0,0,1,0,0,0,399,0
1_男,3,01_北海道,01405_積丹町,855,4,0,0,0,0,0,0,0,1,0,1,0,0,2,851,0
1_男,3,01_北海道,01406_古平町,1307,6,0,0,0,0,4,0,0,0,1,0,0,0,1,1301,0
1_男,3,01_北海道,01407_仁木町,1526,22,0,0,0,0,0,14,0,2,1,0,0,0,5,1504,0
1_男,3,01_北海道,01408_余市町,8342,34,2,5,2,0,18,2,0,0,0,1,0,0,4,8301,7
1_男,3,01_北海道,01409_赤井川村,606,33,0,1,2,1,1,0,14,1,0,2,0,0,11,573,0
1_男,3,01_北海道,01423_南幌町,3461,3,0,0,0,0,0,0,0,0,1,2,0,0,0,3458,0
1_男,3,01_北海道,01424_奈井江町,2405,15,3,4,0,0,0,7,0,0,1,0,0,0,0,2389,1
1_男,3,01_北海道,01425_上砂川町,1292,11,0,0,0,0,0,8,0,0,0,1,0,0,2,1281,0
1_男,3,01_北海道,01427_由仁町,2302,10,3,0,0,0,0,6,0,0,0,1,0,0,0,2292,0
1_男,3,01_北海道,01428_長沼町,4919,17,2,2,0,1,0,6,0,1,0,2,0,0,3,4889,13
1_男,3,01_北海道,01429_栗山町,5176,20,1,1,0,0,0,13,0,3,0,0,0,0,2,5152,4
1_男,3,01_北海道,01430_月形町,2185,11,7,1,0,0,0,0,0,0,0,0,0,1,2,2174,0
1_男,3,01_北海道,01431_浦臼町,845,2,0,1,0,0,0,0,0,0,0,0,0,0,1,843,0
1_男,3,01_北海道,01432_新十津川町,2976,8,0,1,0,2,0,3,0,0,0,2,0,0,0,2968,0
1_男,3,01_北海道,01433_妹背牛町,1290,34,0,0,0,0,0,34,0,0,0,0,0,0,0,1256,0
1_男,3,01_北海道,01434_秩父別町,1072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1071,0
1_男,3,01_北海道,01436_雨竜町,1165,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1164,0
1_男,3,01_北海道,01437_北竜町,823,3,0,0,0,0,0,3,0,0,0,0,0,0,0,820,0
1_男,3,01_北海道,01438_沼田町,1392,5,1,0,0,0,0,3,0,0,0,0,0,0,1,1387,0
1_男,3,01_北海道,01452_鷹栖町,3105,3,0,0,0,0,0,0,0,0,0,1,0,0,2,3102,0
1_男,3,01_北海道,01453_東神楽町,4702,20,2,0,0,0,0,4,0,0,0,4,0,0,10,4682,0
1_男,3,01_北海道,01454_当麻町,2912,6,0,0,0,0,0,3,0,0,2,0,1,0,0,2906,0
1_男,3,01_北海道,01455_比布町,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,0
1_男,3,01_北海道,01456_愛別町,1215,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1213,0
1_男,3,01_北海道,01457_上川町,1708,20,4,0,0,0,1,13,0,1,0,0,0,0,1,1688,0
1_男,3,01_北海道,01458_東川町,3877,106,9,28,1,5,13,29,0,4,2,2,0,0,13,3771,0
1_男,3,01_北海道,01459_美瑛町,4495,36,2,2,4,0,0,19,0,0,2,3,0,0,4,4459,0
1_男,3,01_北海道,01460_上富良野町,5363,22,2,2,0,0,1,4,0,3,0,0,0,0,10,5330,11
1_男,3,01_北海道,01461_中富良野町,2260,5,0,0,0,0,1,0,0,0,0,3,0,0,1,2255,0
1_男,3,01_北海道,01462_南富良野町,1228,10,3,0,0,0,0,0,0,4,0,0,0,0,3,1218,0
1_男,3,01_北海道,01463_占冠村,653,81,10,19,9,2,10,0,1,9,2,2,0,0,17,572,0
1_男,3,01_北海道,01464_和寒町,1497,15,1,3,0,0,0,8,0,0,0,2,0,0,1,1482,0
1_男,3,01_北海道,01465_剣淵町,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0
1_男,3,01_北海道,01468_下川町,1491,12,0,9,0,0,0,2,0,0,0,0,0,0,1,1479,0
1_男,3,01_北海道,01469_美深町,2038,17,0,6,0,0,0,0,0,0,0,0,1,0,10,2021,0
1_男,3,01_北海道,01470_音威子府村,365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,364,0
1_男,3,01_北海道,01471_中川町,805,7,1,4,0,0,0,2,0,0,0,0,0,0,0,786,12
1_男,3,01_北海道,01472_幌加内町,681,1,0,0,0,0,0,0,0,0,0,0,0,0,1,680,0
1_男,3,01_北海道,01481_増毛町,1776,24,0,3,0,0,7,13,0,0,0,1,0,0,0,1752,0
1_男,3,01_北海道,01482_小平町,1431,20,0,0,0,0,5,15,0,0,0,0,0,0,0,1411,0
1_男,3,01_北海道,01483_苫前町,1428,10,0,0,0,0,4,2,0,0,0,2,0,0,2,1418,0
1_男,3,01_北海道,01484_羽幌町,3163,13,0,1,0,0,8,0,0,0,0,1,0,0,3,3150,0
1_男,3,01_北海道,01485_初山別村,518,6,0,1,0,0,5,0,0,0,0,0,0,0,0,512,0
1_男,3,01_北海道,01486_遠別町,1222,21,0,2,0,0,0,18,0,0,0,1,0,0,0,1201,0
1_男,3,01_北海道,01487_天塩町,1478,17,0,2,0,0,0,14,0,0,0,1,0,0,0,1459,2
1_男,3,01_北海道,01511_猿払村,1285,35,0,31,0,0,0,3,0,0,0,1,0,0,0,1250,0
1_男,3,01_北海道,01512_浜頓別町,1675,4,0,1,0,0,0,3,0,0,0,0,0,0,0,1665,6
1_男,3,01_北海道,01513_中頓別町,818,2,0,0,0,0,0,0,0,0,0,1,0,0,1,816,0
1_男,3,01_北海道,01514_枝幸町,3600,12,1,0,0,0,0,9,0,0,0,1,0,0,1,3588,0
1_男,3,01_北海道,01516_豊富町,2098,12,1,0,0,0,0,10,0,0,0,0,0,0,1,2086,0
1_男,3,01_北海道,01517_礼文町,1284,4,0,3,0,0,0,0,0,0,0,1,0,0,0,1280,0
